id_study,id_user,font,fam_level,avg_wpm,overall_error_rate
5039,4022,source_serif_pro,2,226.75,0.125
5039,4022,merriweather,1,239.75,0.125
5055,4034,times,4,352.75,0.0417
5055,4034,arial,4,363.5,0.0417
5055,4034,georgia,2,357.5,0.0417
5055,4034,roboto,1,349.75,0.0417
5055,4034,open_sans,2,380.75,0.0417
5055,4034,poppins,1,358.5,0.0417
5055,4034,source_serif_pro,1,407.0,0.0417
5055,4034,merriweather,1,404.0,0.0417
4980,3970,times,2,302.0,0.5417
4980,3970,arial,3,329.0,0.5417
4980,3970,roboto,4,323.0,0.5417
4980,3970,open_sans,2,172.5,0.5417
4980,3970,georgia,2,329.5,0.5417
4980,3970,poppins,2,456.75,0.5417
4980,3970,source_serif_pro,2,246.3333,0.5417
4980,3970,merriweather,2,145.0,0.5417
5048,4026,times,5,332.6667,0.0833
5048,4026,arial,5,223.0,0.0833
5048,4026,roboto,4,453.75,0.0833
5048,4026,open_sans,5,363.25,0.0833
5048,4026,georgia,5,466.6667,0.0833
5048,4026,poppins,3,349.5,0.0833
5048,4026,source_serif_pro,3,311.6667,0.0833
5048,4026,merriweather,2,409.0,0.0833
5056,4035,times,3,366.5,0.2083
5056,4035,arial,4,317.25,0.2083
5056,4035,open_sans,2,346.75,0.2083
5056,4035,roboto,2,333.0,0.2083
5056,4035,poppins,1,467.0,0.2083
5056,4035,georgia,2,390.5,0.2083
5056,4035,source_serif_pro,1,438.75,0.2083
5056,4035,merriweather,1,448.0,0.2083
5067,4043,times,5,468.0,0.0
5067,4043,roboto,4,327.75,0.0
5067,4043,open_sans,3,364.75,0.0
5067,4043,arial,5,530.0,0.0
5067,4043,georgia,5,410.6667,0.0
5067,4043,poppins,1,475.0,0.0
5067,4043,source_serif_pro,2,505.25,0.0
5067,4043,merriweather,1,436.6667,0.0
5077,4054,times,3,150.0,0.125
5077,4054,arial,4,106.6667,0.125
5077,4054,roboto,1,134.25,0.125
5077,4054,open_sans,2,131.5,0.125
5077,4054,georgia,2,110.0,0.125
5077,4054,poppins,1,130.5,0.125
5077,4054,source_serif_pro,2,128.75,0.125
5077,4054,merriweather,1,119.25,0.125
5029,4012,times,4,414.0,0.25
5029,4012,arial,5,589.0,0.25
5029,4012,source_serif_pro,4,386.6667,0.25
5074,4051,times,5,192.0,0.0417
5074,4051,arial,5,231.0,0.0417
5074,4051,roboto,2,253.0,0.0417
5074,4051,open_sans,2,190.0,0.0417
5074,4051,georgia,4,187.75,0.0417
5074,4051,source_serif_pro,1,245.25,0.0417
5074,4051,poppins,2,213.25,0.0417
5074,4051,merriweather,2,200.0,0.0417
5086,4063,times,5,430.75,0.25
5086,4063,arial,5,364.25,0.25
5086,4063,roboto,2,351.5,0.25
5086,4063,open_sans,4,370.5,0.25
5086,4063,georgia,1,401.25,0.25
5086,4063,poppins,3,329.5,0.25
5086,4063,source_serif_pro,1,374.0,0.25
5086,4063,merriweather,3,321.5,0.25
5087,4064,times,5,584.0,0.2917
5087,4064,arial,5,539.0,0.2917
5087,4064,open_sans,5,445.0,0.2917
5087,4064,georgia,5,479.0,0.2917
5088,4065,times,4,301.5,0.2083
5088,4065,arial,4,336.25,0.2083
5088,4065,roboto,4,253.25,0.2083
5088,4065,open_sans,4,384.3333,0.2083
5088,4065,georgia,4,201.25,0.2083
5088,4065,poppins,3,360.6667,0.2083
5088,4065,source_serif_pro,3,274.0,0.2083
5088,4065,merriweather,3,156.75,0.2083
5079,4055,times,5,221.75,0.2083
5079,4055,arial,5,201.0,0.2083
5079,4055,roboto,5,197.0,0.2083
5079,4055,open_sans,5,258.0,0.2083
5079,4055,georgia,5,215.0,0.2083
5079,4055,source_serif_pro,5,252.0,0.2083
5079,4055,poppins,4,228.0,0.2083
5079,4055,merriweather,5,221.0,0.2083
5090,4067,times,4,201.5,0.25
5090,4067,arial,5,227.75,0.25
5090,4067,roboto,1,188.25,0.25
5090,4067,open_sans,1,188.5,0.25
5090,4067,georgia,2,205.5,0.25
5090,4067,poppins,1,184.75,0.25
5090,4067,merriweather,1,178.25,0.25
5090,4067,source_serif_pro,1,189.75,0.25
5080,4056,times,5,129.5,0.125
5080,4056,arial,5,218.0,0.125
5080,4056,roboto,5,213.6667,0.125
5080,4056,open_sans,5,148.25,0.125
5080,4056,georgia,4,165.5,0.125
5080,4056,poppins,4,254.25,0.125
5080,4056,source_serif_pro,4,213.3333,0.125
5080,4056,merriweather,5,204.0,0.125
5093,4070,roboto,4,457.0,0.25
5093,4070,georgia,4,491.0,0.25
5093,4070,merriweather,5,562.0,0.25
5095,4072,times,4,276.25,0.0417
5095,4072,arial,3,272.5,0.0417
5095,4072,roboto,2,247.75,0.0417
5095,4072,open_sans,2,289.75,0.0417
5095,4072,georgia,3,256.0,0.0417
5095,4072,poppins,2,283.0,0.0417
5095,4072,source_serif_pro,2,266.0,0.0417
5095,4072,merriweather,3,262.75,0.0417
5089,4066,merriweather,4,121.0,0.1667
5089,4066,arial,4,103.5,0.1667
5089,4066,roboto,3,110.0,0.1667
5089,4066,georgia,3,102.0,0.1667
5089,4066,open_sans,4,113.0,0.1667
5100,4078,times,3,331.0,0.4583
5100,4078,arial,5,276.5,0.4583
5100,4078,roboto,2,387.5,0.4583
5100,4078,open_sans,4,198.0,0.4583
5100,4078,poppins,4,324.25,0.4583
5100,4078,georgia,3,322.3333,0.4583
5100,4078,source_serif_pro,3,298.3333,0.4583
5100,4078,merriweather,4,407.75,0.4583
5104,4082,times,5,250.5,0.125
5104,4082,arial,3,349.5,0.125
5104,4082,roboto,1,352.25,0.125
5104,4082,open_sans,4,325.25,0.125
5104,4082,georgia,4,405.75,0.125
5104,4082,poppins,1,335.75,0.125
5104,4082,source_serif_pro,3,325.5,0.125
5104,4082,merriweather,1,309.5,0.125
5099,4077,times,5,212.25,0.0417
5099,4077,arial,5,164.5,0.0417
5099,4077,roboto,3,210.5,0.0417
5099,4077,georgia,4,182.75,0.0417
5099,4077,open_sans,4,172.75,0.0417
5099,4077,poppins,1,158.0,0.0417
5099,4077,source_serif_pro,2,168.5,0.0417
5099,4077,merriweather,1,176.0,0.0417
5105,4083,times,3,270.6667,0.0833
5105,4083,arial,4,406.0,0.0833
5105,4083,roboto,5,388.25,0.0833
5105,4083,open_sans,5,347.0,0.0833
5105,4083,georgia,3,462.75,0.0833
5105,4083,poppins,4,342.6667,0.0833
5105,4083,source_serif_pro,4,417.5,0.0833
5105,4083,merriweather,3,312.75,0.0833
5098,4076,times,5,200.0,0.125
5098,4076,arial,4,215.0,0.125
5098,4076,open_sans,5,223.25,0.125
5098,4076,roboto,2,229.6667,0.125
5098,4076,georgia,4,249.5,0.125
5098,4076,poppins,1,130.0,0.125
5098,4076,source_serif_pro,2,247.0,0.125
5098,4076,merriweather,4,154.3333,0.125
5113,4092,georgia,2,531.0,0.3333
5113,4092,poppins,1,648.0,0.3333
5113,4092,source_serif_pro,1,375.5,0.3333
5113,4092,merriweather,1,480.0,0.3333
5112,4090,times,5,343.25,0.2083
5112,4090,arial,5,364.75,0.2083
5112,4090,roboto,4,349.0,0.2083
5112,4090,open_sans,3,297.75,0.2083
5112,4090,georgia,4,286.0,0.2083
5112,4090,poppins,2,269.25,0.2083
5112,4090,source_serif_pro,3,336.25,0.2083
5112,4090,merriweather,4,315.0,0.2083
5116,4094,times,5,280.0,0.2
5116,4094,arial,5,284.5,0.2
5116,4094,roboto,4,301.75,0.2
5116,4094,open_sans,5,254.25,0.2
5116,4094,georgia,5,273.5,0.2
5116,4094,poppins,5,318.5,0.2
5116,4094,source_serif_pro,4,264.25,0.2
5116,4094,merriweather,5,263.0,0.2
5123,4097,times,5,487.3333,0.2083
5123,4097,arial,4,502.0,0.2083
5123,4097,open_sans,5,453.0,0.2083
5123,4097,source_serif_pro,5,360.0,0.2083
5123,4097,merriweather,4,576.0,0.2083
5120,4096,times,4,350.75,0.1667
5120,4096,arial,3,256.5,0.1667
5120,4096,roboto,5,420.0,0.1667
5120,4096,open_sans,3,278.25,0.1667
5120,4096,georgia,4,312.0,0.1667
5120,4096,poppins,5,505.5,0.1667
5120,4096,source_serif_pro,4,382.75,0.1667
5120,4096,merriweather,3,278.0,0.1667
5127,4094,arial,5,284.5,0.2
5127,4094,times,5,280.0,0.2
5127,4094,roboto,5,301.75,0.2
5127,4094,open_sans,5,254.25,0.2
5127,4094,georgia,5,273.5,0.2
5127,4094,poppins,5,318.5,0.2
5127,4094,source_serif_pro,4,264.25,0.2
5127,4094,merriweather,5,263.0,0.2
5117,4095,times,5,286.75,0.2083
5117,4095,arial,4,308.75,0.2083
5117,4095,roboto,5,276.0,0.2083
5117,4095,open_sans,4,304.75,0.2083
5117,4095,georgia,5,284.75,0.2083
5117,4095,poppins,4,295.25,0.2083
5117,4095,source_serif_pro,5,258.75,0.2083
5117,4095,merriweather,4,208.3333,0.2083
5128,4100,times,5,449.0,0.125
5128,4100,roboto,4,271.6667,0.125
5128,4100,arial,5,596.0,0.125
5128,4100,open_sans,4,223.0,0.125
5128,4100,georgia,5,261.5,0.125
5128,4100,poppins,4,634.0,0.125
5128,4100,source_serif_pro,5,369.0,0.125
5128,4100,merriweather,4,256.0,0.125
5135,4111,times,2,518.3333,0.0
5135,4111,arial,3,446.3333,0.0
5135,4111,roboto,3,471.5,0.0
5135,4111,open_sans,3,364.6667,0.0
5135,4111,georgia,3,568.0,0.0
5135,4111,poppins,4,485.0,0.0
5135,4111,source_serif_pro,3,404.0,0.0
5135,4111,merriweather,4,430.5,0.0
