post_toggle_physical_exertion,post_toggle_rushed,post_toggle_rec_familiarity,comp_pass_fam,pre_language_native,pre_vision_correction,pre_usual_reading_device,pre_read_to_children,pre_language_other,pre_education_level,pre_reading4leisure_frequency,pre_medical_condition,pre_current_device,comp_font,pre_reading4work_frequency,pre_gender,post_toggle_follow_rec,pre_normal_vision,wpm_font,pre_reading_comfort,pre_under_influence,pre_usual_working_device,wpm_wpm
2,3,4.0,3.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop",287
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop",244
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop",314
2,3,4.0,3.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,garamond,everyday,male,yes,yes,garamond,very comfortable,none,"paper, laptop, desktop",258
2,3,4.0,3.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,garamond,everyday,male,yes,yes,garamond,very comfortable,none,"paper, laptop, desktop",259
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,garamond,everyday,male,yes,yes,garamond,very comfortable,none,"paper, laptop, desktop",278
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,garamond,everyday,male,yes,yes,garamond,very comfortable,none,"paper, laptop, desktop",278
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",261
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",298
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",260
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",279
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop",261
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop",288
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop",177
2,3,4.0,1.0,english,glasses,"paper, kindle or other e-reader",yes,none,master's degree,2-3 times a week,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop",282
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop",186
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop",290
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop",89
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop",186
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop",139
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop",154
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop",198
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop",189
1,1,3.0,2.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop",156
1,1,3.0,2.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop",217
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop",124
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop",200
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,open_sans,2-3 times a week,male,yes,yes,open_sans,very comfortable,none,"paper, laptop",178
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,open_sans,2-3 times a week,male,yes,yes,open_sans,very comfortable,none,"paper, laptop",244
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,open_sans,2-3 times a week,male,yes,yes,open_sans,very comfortable,none,"paper, laptop",171
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,open_sans,2-3 times a week,male,yes,yes,open_sans,very comfortable,none,"paper, laptop",191
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop",185
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop",187
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop",190
1,1,3.0,1.0,english,none,"paper, laptop, tablet",no,none,master's degree,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop",287
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,arial,once a month,male,yes,yes,arial,very comfortable,none,"desktop, phone",135
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,arial,once a month,male,yes,yes,arial,very comfortable,none,"desktop, phone",193
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,arial,once a month,male,yes,yes,arial,very comfortable,none,"desktop, phone",181
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,arial,once a month,male,yes,yes,arial,very comfortable,none,"desktop, phone",247
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,calibri,once a month,male,yes,yes,calibri,very comfortable,none,"desktop, phone",174
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,calibri,once a month,male,yes,yes,calibri,very comfortable,none,"desktop, phone",179
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,calibri,once a month,male,yes,yes,calibri,very comfortable,none,"desktop, phone",249
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,calibri,once a month,male,yes,yes,calibri,very comfortable,none,"desktop, phone",273
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,franklin_gothic,once a month,male,yes,yes,franklin_gothic,very comfortable,none,"desktop, phone",186
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,franklin_gothic,once a month,male,yes,yes,franklin_gothic,very comfortable,none,"desktop, phone",248
1,3,3.0,2.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,franklin_gothic,once a month,male,yes,yes,franklin_gothic,very comfortable,none,"desktop, phone",162
1,3,3.0,2.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,franklin_gothic,once a month,male,yes,yes,franklin_gothic,very comfortable,none,"desktop, phone",227
1,3,3.0,2.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,once a month,male,yes,yes,noto_sans,very comfortable,none,"desktop, phone",253
1,3,3.0,2.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,once a month,male,yes,yes,noto_sans,very comfortable,none,"desktop, phone",204
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,once a month,male,yes,yes,noto_sans,very comfortable,none,"desktop, phone",217
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,once a month,male,yes,yes,noto_sans,very comfortable,none,"desktop, phone",204
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,times,once a month,male,yes,yes,times,very comfortable,none,"desktop, phone",187
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,times,once a month,male,yes,yes,times,very comfortable,none,"desktop, phone",224
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,times,once a month,male,yes,yes,times,very comfortable,none,"desktop, phone",195
1,3,3.0,1.0,english,none,"desktop, phone",no,none,high school/ged,2-3 times a week,none,desktop,times,once a month,male,yes,yes,times,very comfortable,none,"desktop, phone",218
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,everyday,male,yes,yes,arial,very comfortable,none,laptop,387
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,everyday,male,yes,yes,arial,very comfortable,none,laptop,375
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,everyday,male,yes,yes,arial,very comfortable,none,laptop,359
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,everyday,male,yes,yes,arial,very comfortable,none,laptop,404
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,laptop,416
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,laptop,393
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,laptop,70
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,everyday,male,yes,yes,calibri,very comfortable,none,laptop,368
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,85
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,98
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,288
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,helvetica,everyday,male,yes,yes,helvetica,very comfortable,none,laptop,377
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,352
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,391
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,292
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,everyday,male,yes,yes,noto_sans,very comfortable,none,laptop,423
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,275
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,317
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,145
3,3,3.0,3.0,english,none,laptop,yes,none,bachelor's degree (4-years of college),everyday,none,laptop,times,everyday,male,yes,yes,times,very comfortable,none,laptop,230
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,paper,207
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,paper,233
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,paper,204
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,paper,217
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,paper,239
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,paper,259
1,3,5.0,2.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,paper,230
1,3,5.0,2.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,paper,281
1,3,5.0,3.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,helvetica,once a week,female,yes,yes,helvetica,very comfortable,none,paper,211
1,3,5.0,3.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,helvetica,once a week,female,yes,yes,helvetica,very comfortable,none,paper,204
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,helvetica,once a week,female,yes,yes,helvetica,very comfortable,none,paper,232
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,helvetica,once a week,female,yes,yes,helvetica,very comfortable,none,paper,236
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,paper,215
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,paper,198
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,paper,156
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,paper,251
1,3,5.0,2.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,paper,200
1,3,5.0,2.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,paper,241
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,paper,215
1,3,5.0,1.0,english,glasses,"paper, laptop, phone",no,none,high school/ged,2-3 times a week,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,paper,235
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,arial,everyday,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",179
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,arial,everyday,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",268
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,arial,everyday,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",202
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,arial,everyday,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",229
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,calibri,everyday,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",290
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,calibri,everyday,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",246
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,calibri,everyday,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",253
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,calibri,everyday,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",278
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",239
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",248
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",191
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",199
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",199
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",340
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",223
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",261
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,roboto,everyday,female,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, phone",325
1,3,2.0,1.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,roboto,everyday,female,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, phone",235
1,3,2.0,2.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,times,everyday,female,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",235
1,3,2.0,2.0,latvian,glasses,"paper, laptop, tablet, phone, kindle or other e-reader",maybe,russian,some college,everyday,none,laptop,times,everyday,female,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",240
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",181
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",271
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",279
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",361
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",294
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",236
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",351
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",244
1,1,3.0,2.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,helvetica,2-3 times a week,male,yes,yes,helvetica,very comfortable,none,"paper, laptop, desktop, phone",205
1,1,3.0,2.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,helvetica,2-3 times a week,male,yes,yes,helvetica,very comfortable,none,"paper, laptop, desktop, phone",284
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,helvetica,2-3 times a week,male,yes,yes,helvetica,very comfortable,none,"paper, laptop, desktop, phone",259
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,helvetica,2-3 times a week,male,yes,yes,helvetica,very comfortable,none,"paper, laptop, desktop, phone",259
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",298
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",279
1,1,3.0,2.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",296
1,1,3.0,2.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",262
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",279
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",206
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",257
1,1,3.0,1.0,english,none,"paper, laptop, desktop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",341
1,3,5.0,4.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,desktop,241
1,3,5.0,4.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,desktop,277
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,desktop,184
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,none,desktop,235
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,desktop,223
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,desktop,267
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,desktop,132
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,none,desktop,228
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,garamond,2-3 times a week,male,yes,yes,garamond,very comfortable,none,desktop,166
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,garamond,2-3 times a week,male,yes,yes,garamond,very comfortable,none,desktop,200
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,garamond,2-3 times a week,male,yes,yes,garamond,very comfortable,none,desktop,178
