in_users?,in_wpm?,id_user,font,id_passage,font fam,score,pass fam,pass int
0,0,589,poynter_gothic_text,24,3,1,3,4
1,0,592,poynter_gothic_text,21,2,1,2,2
1,2,592,poynter_gothic_text,26,2,1,1,3
1,2,595,poynter_gothic_text,19,1,1,2,5
1,2,595,poynter_gothic_text,21,1,1,1,5
1,2,596,poynter_gothic_text,22,2,1,3,4
1,2,596,poynter_gothic_text,24,2,1,2,4
0,2,601,poynter_gothic_text,19,2,0.5,5,4
0,0,601,poynter_gothic_text,22,2,0.5,3,4
1,0,606,poynter_gothic_text,19,2,0.5,1,3
1,2,606,poynter_gothic_text,20,2,1,1,5
1,2,609,poynter_gothic_text,19,3,1,1,1
1,2,609,poynter_gothic_text,20,3,1,1,3
1,1,610,poynter_gothic_text,26,2,1,1,3
1,2,610,poynter_gothic_text,28,2,1,1,2
0,1,613,poynter_gothic_text,20,1,1,3,5
0,0,613,poynter_gothic_text,26,1,0.5,1,2
1,0,616,poynter_gothic_text,26,1,1,1,2
1,2,616,poynter_gothic_text,27,1,1,1,3
1,2,618,poynter_gothic_text,25,1,1,1,5
1,2,618,poynter_gothic_text,27,1,1,1,5
1,2,621,poynter_gothic_text,19,1,1,1,3
1,2,621,poynter_gothic_text,27,1,1,1,3
1,2,622,poynter_gothic_text,20,2,1,1,4
1,2,622,poynter_gothic_text,28,2,1,1,3
0,2,623,poynter_gothic_text,19,1,1,1,2
0,0,623,poynter_gothic_text,25,1,1,1,1
1,0,626,poynter_gothic_text,21,2,0.5,1,5
1,2,626,poynter_gothic_text,27,2,1,1,3
1,2,633,poynter_gothic_text,19,3,1,3,3
1,2,633,poynter_gothic_text,26,3,1,2,3
1,2,643,poynter_gothic_text,26,1,1,1,3
1,2,643,poynter_gothic_text,28,1,1,1,3
1,2,645,poynter_gothic_text,20,2,1,1,5
1,2,645,poynter_gothic_text,26,2,1,1,5
0,1,665,poynter_gothic_text,22,2,1,3,4
0,0,665,poynter_gothic_text,24,2,1,1,3
0,0,667,poynter_gothic_text,19,3,1,2,3
0,0,667,poynter_gothic_text,28,3,1,1,2
1,0,671,poynter_gothic_text,25,2,1,1,2
1,2,671,poynter_gothic_text,27,2,1,1,2
1,2,672,poynter_gothic_text,21,1,1,2,3
1,2,672,poynter_gothic_text,28,1,1,1,3
1,2,683,poynter_gothic_text,20,2,1,3,4
1,2,683,poynter_gothic_text,22,2,1,3,3
1,2,684,poynter_gothic_text,20,1,1,3,5
1,2,684,poynter_gothic_text,21,1,1,1,2
1,2,688,poynter_gothic_text,19,3,1,1,1
1,2,688,poynter_gothic_text,20,3,1,2,3
1,2,689,poynter_gothic_text,20,1,1,2,2
1,2,689,poynter_gothic_text,23,1,0.5,1,1
0,2,695,poynter_gothic_text,25,3,0.5,3,4
0,0,695,poynter_gothic_text,27,3,0,2,3
1,0,696,poynter_gothic_text,20,2,1,2,5
1,1,696,poynter_gothic_text,22,2,1,5,5
1,2,698,poynter_gothic_text,20,2,1,1,3
1,2,698,poynter_gothic_text,21,2,1,1,4
1,2,700,poynter_gothic_text,23,1,1,1,3
1,2,700,poynter_gothic_text,28,1,1,1,2
0,2,701,poynter_gothic_text,23,3,1,4,4
0,0,701,poynter_gothic_text,26,3,1,4,4
0,0,18,oswald,19,,1,2,4
0,0,33,oswald,27,1,1,1,2
0,0,52,oswald,20,2,0,3,4
1,0,93,oswald,21,3,1,2,4
1,2,93,oswald,28,3,1,2,3
1,2,112,oswald,20,3,1,2,5
1,2,112,oswald,23,3,0.5,1,2
1,2,164,oswald,20,2,1,2,3
1,2,164,oswald,21,2,1,1,2
1,2,204,oswald,20,3,1,3,3
1,1,204,oswald,25,3,1,1,3
1,1,222,oswald,23,3,1,1,1
1,2,222,oswald,28,3,0.5,1,3
0,2,239,oswald,24,1,1,2,1
0,0,239,oswald,26,1,1,2,1
1,0,294,oswald,21,3,0.5,1,3
1,2,294,oswald,23,3,1,1,3
1,2,301,oswald,21,2,0.5,3,3
1,2,301,oswald,26,2,1,1,3
1,2,320,oswald,19,2,0.5,1,2
1,2,320,oswald,24,2,1,3,3
0,2,382,oswald,20,2,1,3,3
0,0,382,oswald,23,2,1,3,3
0,0,416,oswald,20,2,1,3,5
0,0,416,oswald,21,2,1,3,4
1,0,483,oswald,26,2,1,2,4
1,2,483,oswald,27,2,1,2,4
1,2,484,oswald,19,1,1,1,1
1,2,484,oswald,20,1,0.5,1,3
1,2,486,oswald,19,2,1,1,2
1,2,486,oswald,28,2,0.5,1,1
0,2,489,oswald,22,1,1,4,2
0,0,489,oswald,23,1,1,1,1
1,0,492,oswald,21,3,1,2,3
1,2,492,oswald,27,3,1,1,3
1,2,497,oswald,24,2,1,1,2
1,2,497,oswald,25,2,1,1,1
1,2,498,oswald,21,1,1,3,3
1,2,498,oswald,25,1,1,2,3
1,2,500,oswald,23,1,1,1,1
1,2,500,oswald,26,1,1,1,3
1,2,501,oswald,26,3,1,1,3
1,2,501,oswald,27,3,1,1,2
1,2,509,oswald,22,2,1,2,2
1,2,509,oswald,23,2,0.5,1,1
1,2,509,oswald,25,2,1,1,1
1,2,509,oswald,26,2,1,1,2
1,2,510,oswald,22,1,1,3,4
1,2,510,oswald,23,1,1,2,4
1,2,511,oswald,20,2,1,4,3
1,2,511,oswald,27,2,1,1,1
1,2,515,oswald,25,3,0.5,1,3
1,2,515,oswald,27,3,1,1,1
1,2,518,oswald,23,2,1,1,3
1,1,518,oswald,25,2,1,1,2
1,2,521,oswald,23,2,0.5,3,4
1,2,521,oswald,26,2,0.5,3,3
1,2,522,oswald,21,3,1,3,4
1,2,522,oswald,26,3,1,2,4
1,2,527,oswald,21,2,1,2,3
1,2,527,oswald,24,2,1,1,3
0,2,530,oswald,23,2,1,1,3
0,0,530,oswald,27,2,1,1,3
1,0,536,oswald,25,2,1,1,3
1,2,536,oswald,27,2,1,1,1
1,2,538,oswald,19,1,1,5,2
1,2,538,oswald,22,1,1,4,1
1,2,538,oswald,26,1,1,1,2
1,2,538,oswald,27,1,1,1,1
1,2,539,oswald,20,2,1,3,4
1,2,539,oswald,28,2,1,1,3
1,1,544,oswald,22,2,1,3,3
1,2,544,oswald,23,2,0.5,1,1
0,2,545,oswald,24,1,1,1,2
0,0,545,oswald,25,1,0.5,1,2
1,0,550,oswald,24,1,1,1,2
1,2,550,oswald,28,1,1,1,2
1,2,551,oswald,20,2,1,2,3
1,2,551,oswald,25,2,1,1,2
1,2,552,oswald,22,1,1,3,2
1,2,552,oswald,26,1,1,2,2
1,2,557,oswald,26,1,1,1,1
1,2,557,oswald,28,1,1,2,4
1,1,561,oswald,19,3,1,4,3
1,2,561,oswald,28,3,0.5,1,1
1,2,563,oswald,20,3,0.5,3,4
1,2,563,oswald,26,3,1,1,2
0,2,565,oswald,26,2,1,1,3
0,0,565,oswald,27,2,0.5,1,4
1,0,588,oswald,21,1,1,1,3
1,2,588,oswald,28,1,1,1,1
0,2,589,oswald,21,3,1,3,2
0,0,589,oswald,26,3,1,4,5
1,0,612,oswald,23,3,1,1,3
1,1,612,oswald,24,3,1,3,4
0,1,641,oswald,19,3,1,2,4
0,0,641,oswald,26,3,1,1,2
1,0,649,oswald,19,3,1,3,2
1,2,649,oswald,20,3,1,3,3
0,2,651,oswald,26,2,1,2,4
0,0,651,oswald,28,2,1,1,2
1,0,661,oswald,24,2,0.5,1,3
1,2,661,oswald,27,2,1,1,2
0,2,665,oswald,25,2,1,1,3
0,0,665,oswald,27,2,1,1,3
1,0,674,oswald,20,1,0.5,1,1
1,2,674,oswald,22,1,0.5,1,1
1,2,697,oswald,20,2,1,5,2
1,1,697,oswald,21,2,0.5,4,5
1,2,699,oswald,22,1,1,1,3
1,2,699,oswald,24,1,1,1,2
1,2,702,oswald,26,1,1,1,3
1,2,702,oswald,27,1,1,1,2
1,2,705,oswald,20,1,1,2,5
1,2,705,oswald,27,1,0.5,1,3
1,1,19,open_sans,23,3,0.5,1,1
1,1,25,open_sans,28,2,1,1,3
1,1,29,open_sans,22,1,0.5,1,2
1,0,35,open_sans,21,1,1,2,3
1,1,94,open_sans,19,2,1,3,2
1,2,94,open_sans,28,2,1,1,3
1,2,110,open_sans,19,2,1,1,2
1,1,110,open_sans,25,2,1,1,3
1,2,114,open_sans,21,1,1,1,1
1,2,114,open_sans,27,1,1,1,2
1,2,132,open_sans,24,3,1,2,3
1,2,132,open_sans,26,3,1,2,2
1,2,136,open_sans,19,2,1,2,1
1,2,136,open_sans,24,2,1,1,3
1,2,149,open_sans,24,3,1,1,4
1,2,149,open_sans,28,3,1,1,3
1,2,201,open_sans,24,3,1,2,4
1,2,201,open_sans,26,3,1,3,4
1,2,272,open_sans,20,3,1,4,3
1,2,272,open_sans,23,3,1,1,2
1,2,322,open_sans,21,1,1,1,3
1,1,322,open_sans,24,1,1,1,4
1,2,323,open_sans,24,2,1,1,3
1,2,323,open_sans,27,2,1,3,3
1,2,350,open_sans,24,2,1,5,5
1,1,350,open_sans,27,2,0.5,4,4
0,1,363,open_sans,19,2,0.5,1,1
0,0,363,open_sans,24,2,0.5,1,3
1,0,424,open_sans,19,2,1,1,1
1,2,424,open_sans,21,2,1,1,3
0,2,448,open_sans,20,3,1,2,4
0,0,448,open_sans,22,3,1,4,5
1,0,462,open_sans,23,2,1,1,4
1,2,462,open_sans,24,2,1,1,2
1,2,550,open_sans,20,3,1,2,2
1,2,550,open_sans,23,3,0.5,1,2
1,2,570,open_sans,23,2,1,1,3
1,2,570,open_sans,28,2,1,1,1
1,2,571,open_sans,19,3,0.5,1,4
1,2,571,open_sans,23,3,1,2,5
0,1,575,open_sans,22,2,1,3,2
0,0,575,open_sans,25,2,1,1,2
1,0,578,open_sans,19,2,1,1,1
1,2,578,open_sans,25,2,1,1,3
1,2,579,open_sans,22,1,1,3,3
1,2,579,open_sans,26,1,1,1,1
1,2,595,open_sans,20,3,1,3,5
1,2,595,open_sans,26,3,1,2,5
1,2,596,open_sans,20,2,1,3,4
1,2,596,open_sans,23,2,1,1,5
1,2,597,open_sans,22,3,1,2,4
1,2,597,open_sans,25,3,1,1,4
0,2,601,open_sans,25,2,0.5,4,4
0,0,601,open_sans,27,2,0,4,3
1,0,604,open_sans,24,3,1,2,4
1,2,604,open_sans,25,3,1,2,4
1,2,606,open_sans,21,1,1,1,4
1,2,606,open_sans,28,1,1,1,3
1,2,608,open_sans,20,3,1,2,4
1,0,608,open_sans,27,3,1,1,2
1,2,612,open_sans,20,3,1,3,5
1,2,612,open_sans,21,3,1,1,3
0,2,613,open_sans,21,1,1,1,3
0,0,613,open_sans,28,1,1,1,2
0,0,614,open_sans,20,1,0.5,2,4
0,0,614,open_sans,24,1,0.5,1,3
1,0,620,open_sans,24,3,1,1,4
1,2,620,open_sans,26,3,1,1,2
1,2,636,open_sans,24,2,1,1,3
1,1,636,open_sans,28,2,1,1,2
0,2,639,open_sans,19,2,0,3,2
0,0,639,open_sans,20,2,0.5,3,2
1,0,640,open_sans,20,1,0,1,1
1,2,640,open_sans,24,1,0.5,1,1
0,2,659,open_sans,20,3,0.5,2,2
0,0,659,open_sans,22,3,1,1,1
0,0,663,open_sans,26,2,0.5,1,2
0,0,663,open_sans,28,2,1,2,2
0,0,667,open_sans,21,2,0,1,3
0,0,667,open_sans,22,2,1,4,3
1,0,669,open_sans,20,2,0.5,3,4
1,2,669,open_sans,28,2,0.5,1,3
1,2,670,open_sans,22,1,1,2,3
1,1,670,open_sans,28,1,0,1,2
1,2,683,open_sans,23,1,0.5,1,2
1,2,683,open_sans,28,1,1,1,3
1,2,686,open_sans,19,1,1,1,2
1,2,686,open_sans,27,1,1,1,2
0,1,690,open_sans,20,2,0.5,2,3
0,0,690,open_sans,26,2,0.5,4,3
1,0,693,open_sans,22,1,1,2,4
1,2,693,open_sans,25,1,1,1,3
0,2,694,open_sans,22,2,1,5,3
0,0,694,open_sans,28,2,1,1,1
0,0,708,open_sans,21,2,1,4,4
0,0,708,open_sans,25,2,0.5,3,3
1,0,710,open_sans,24,2,0.5,1,3
1,2,710,open_sans,26,2,1,1,3
1,1,3,noto_sans,21,2,1,1,2
1,1,4,noto_sans,20,2,1,3,2
1,1,4,noto_sans,22,2,1,4,2
1,1,4,noto_sans,23,2,1,1,2
1,0,4,noto_sans,26,2,1,1,2
1,1,5,noto_sans,26,2,1,1,2
1,1,6,noto_sans,27,2,1,1,4
1,1,7,noto_sans,20,1,1,4,4
1,1,9,noto_sans,28,2,1,1,3
1,1,10,noto_sans,21,2,1,2,4
1,1,12,noto_sans,19,3,1,2,3
1,1,12,noto_sans,22,3,1,2,3
1,1,12,noto_sans,23,3,1,1,3
1,1,12,noto_sans,25,3,1,1,3
1,1,13,noto_sans,19,3,1,2,3
1,2,13,noto_sans,23,3,1,3,4
1,2,14,noto_sans,23,1,1,1,2
0,1,16,noto_sans,22,3,1,2,2
0,0,17,noto_sans,23,2,1,1,3
0,0,17,noto_sans,27,2,1,1,2
1,0,19,noto_sans,22,2,1,3,2
0,1,20,noto_sans,19,3,1,2,5
0,0,20,noto_sans,20,3,0.5,3,3
0,0,20,noto_sans,26,3,1,1,4
0,0,20,noto_sans,28,3,1,1,5
1,0,23,noto_sans,22,2,1,2,2
1,1,24,noto_sans,27,3,1,2,2
1,1,25,noto_sans,23,1,1,1,1
1,1,28,noto_sans,21,2,0.5,1,3
1,1,29,noto_sans,19,1,1,1,1
1,1,30,noto_sans,26,1,0.5,1,3
1,1,32,noto_sans,20,3,0.5,2,3
0,1,33,noto_sans,19,1,1,2,1
1,0,35,noto_sans,20,2,1,2,4
1,1,37,noto_sans,21,2,1,1,1
1,1,37,noto_sans,22,2,0.5,2,2
1,1,38,noto_sans,22,1,1,2,2
1,1,41,noto_sans,22,2,1,3,3
1,1,42,noto_sans,20,2,1,3,4
0,1,43,noto_sans,19,2,1,2,3
0,0,43,noto_sans,26,2,1,1,3
1,0,49,noto_sans,19,1,1,2,2
1,1,50,noto_sans,19,3,1,1,2
0,1,52,noto_sans,25,2,0.5,3,4
1,0,53,noto_sans,24,2,0.5,2,4
1,1,54,noto_sans,24,3,0.5,2,3
0,1,58,noto_sans,27,1,1,1,3
0,0,64,noto_sans,25,2,1,1,4
0,0,68,noto_sans,21,2,0.5,3,5
0,0,69,noto_sans,19,2,1,2,2
0,0,69,noto_sans,20,2,1,3,4
0,0,69,noto_sans,22,2,1,1,3
0,0,69,noto_sans,25,2,1,1,1
1,0,70,noto_sans,22,2,1,2,3
1,1,73,noto_sans,20,3,1,4,5
1,1,81,noto_sans,22,1,0.5,1,4
1,1,82,noto_sans,23,2,1,2,3
1,0,82,noto_sans,26,2,1,1,1
1,1,83,noto_sans,21,1,1,2,3
1,2,83,noto_sans,26,1,1,1,3
1,2,85,noto_sans,23,1,0.5,1,1
1,2,85,noto_sans,26,1,1,1,1
1,2,86,noto_sans,19,2,1,1,1
1,1,86,noto_sans,28,2,1,1,1
1,1,87,noto_sans,25,2,1,1,4
1,2,87,noto_sans,27,2,0.5,1,2
1,2,88,noto_sans,21,1,0.5,2,2
1,2,88,noto_sans,28,1,1,1,3
1,2,89,noto_sans,19,1,1,1,2
1,2,89,noto_sans,20,1,1,2,3
0,2,90,noto_sans,22,1,1,5,4
0,0,90,noto_sans,26,1,1,3,3
0,0,91,noto_sans,19,2,0,3,2
0,0,91,noto_sans,24,2,1,3,3
0,0,92,noto_sans,20,3,0,5,5
0,0,92,noto_sans,26,3,0,5,5
1,0,93,noto_sans,24,3,1,2,4
1,2,93,noto_sans,26,3,1,1,3
1,2,94,noto_sans,26,2,1,2,2
1,2,94,noto_sans,27,2,1,2,3
1,2,95,noto_sans,21,1,1,1,2
1,2,95,noto_sans,23,1,1,1,1
1,2,95,noto_sans,27,1,0.5,1,2
1,2,96,noto_sans,26,2,1,2,5
1,2,96,noto_sans,28,2,1,1,4
1,2,97,noto_sans,26,2,1,1,3
1,2,97,noto_sans,28,2,1,1,3
1,2,100,noto_sans,21,2,1,3,4
1,2,100,noto_sans,25,2,1,2,3
1,2,101,noto_sans,19,2,1,1,2
1,2,101,noto_sans,24,2,1,1,2
1,2,102,noto_sans,27,3,1,1,5
1,2,102,noto_sans,28,3,1,1,3
0,2,103,noto_sans,20,2,0.5,2,3
0,0,103,noto_sans,26,2,0.5,1,3
0,0,105,noto_sans,21,1,1,1,2
0,0,105,noto_sans,27,1,1,1,1
1,0,106,noto_sans,25,2,1,1,3
1,2,106,noto_sans,28,2,1,1,4
1,2,107,noto_sans,22,,0.5,3,5
1,2,107,noto_sans,24,,1,1,3
0,2,108,noto_sans,24,2,1,1,3
0,0,108,noto_sans,25,2,0.5,1,1
1,0,110,noto_sans,22,1,1,3,3
1,2,110,noto_sans,23,1,1,2,2
1,2,111,noto_sans,24,2,1,1,4
1,2,111,noto_sans,26,2,1,1,3
1,2,112,noto_sans,27,3,1,1,2
1,2,112,noto_sans,28,3,1,1,3
1,1,113,noto_sans,23,2,0.5,1,2
1,2,113,noto_sans,28,2,1,1,3
1,2,114,noto_sans,20,1,1,2,1
1,2,114,noto_sans,26,1,1,1,1
1,2,115,noto_sans,22,3,1,2,3
1,2,115,noto_sans,27,3,1,1,2
1,2,117,noto_sans,19,3,1,3,4
1,2,117,noto_sans,24,3,1,3,4
1,2,118,noto_sans,23,1,1,1,3
1,2,118,noto_sans,25,1,1,1,2
1,2,119,noto_sans,19,1,1,1,3
1,2,119,noto_sans,20,1,0,1,5
1,2,119,noto_sans,24,1,0.5,1,5
1,2,119,noto_sans,25,1,1,1,3
1,2,120,noto_sans,19,2,1,1,3
1,2,120,noto_sans,20,2,1,2,3
1,2,121,noto_sans,20,2,1,3,3
1,2,121,noto_sans,23,2,0,1,2
1,2,123,noto_sans,23,1,0.5,1,1
1,2,123,noto_sans,24,1,0.5,1,3
1,2,124,noto_sans,23,2,1,2,3
1,2,124,noto_sans,25,2,1,1,1
0,2,125,noto_sans,20,1,0.5,2,4
0,0,125,noto_sans,25,1,1,1,3
1,0,126,noto_sans,20,1,1,2,3
1,2,126,noto_sans,26,1,1,1,2
1,2,127,noto_sans,24,2,1,2,2
1,2,127,noto_sans,25,2,1,2,3
1,2,128,noto_sans,19,1,1,1,4
1,1,128,noto_sans,22,1,1,3,4
1,2,128,noto_sans,26,1,1,1,2
1,1,129,noto_sans,21,3,1,1,2
1,2,129,noto_sans,22,3,0.5,2,3
1,2,130,noto_sans,20,2,1,2,3
1,2,130,noto_sans,23,2,1,1,1
0,2,131,noto_sans,20,3,0,2,1
0,0,131,noto_sans,21,3,1,2,4
1,0,132,noto_sans,19,2,1,1,2
1,2,132,noto_sans,20,2,1,4,4
1,2,134,noto_sans,21,2,1,2,3
1,2,134,noto_sans,23,2,0.5,1,3
0,2,135,noto_sans,19,1,1,1,1
0,0,135,noto_sans,26,1,0.5,1,2
1,0,136,noto_sans,20,1,1,3,3
1,2,136,noto_sans,26,1,1,3,4
1,2,138,noto_sans,21,3,1,2,4
1,2,138,noto_sans,27,3,1,1,4
1,2,141,noto_sans,21,2,1,2,1
1,2,141,noto_sans,28,2,1,2,2
0,2,142,noto_sans,25,2,1,1,3
0,0,142,noto_sans,26,2,1,1,1
1,0,144,noto_sans,25,1,0.5,1,3
1,2,144,noto_sans,28,1,1,1,2
1,2,145,noto_sans,22,2,1,2,4
1,2,145,noto_sans,24,2,1,1,3
1,2,145,noto_sans,25,2,1,1,4
1,2,147,noto_sans,22,2,1,2,1
1,2,147,noto_sans,26,2,1,1,2
1,2,148,noto_sans,19,1,1,1,1
1,2,148,noto_sans,26,1,1,1,3
1,2,149,noto_sans,23,1,1,1,3
1,2,149,noto_sans,25,1,1,2,4
1,2,150,noto_sans,20,1,1,2,4
1,2,150,noto_sans,21,1,1,2,3
1,2,151,noto_sans,19,2,1,2,3
1,2,151,noto_sans,23,2,1,1,3
0,2,152,noto_sans,19,2,1,2,4
0,0,152,noto_sans,27,2,0.5,2,2
1,0,153,noto_sans,24,1,1,1,3
1,2,153,noto_sans,26,1,1,1,3
1,2,157,noto_sans,20,3,0,1,2
1,1,157,noto_sans,22,3,1,3,2
1,1,158,noto_sans,22,1,1,2,3
1,2,159,noto_sans,19,3,1,3,4
1,2,159,noto_sans,25,3,1,2,3
0,2,160,noto_sans,21,1,1,1,2
0,0,160,noto_sans,27,1,1,1,3
0,0,161,noto_sans,21,2,1,3,3
0,0,161,noto_sans,26,2,1,1,1
0,0,162,noto_sans,24,2,1,1,1
1,0,164,noto_sans,24,1,1,1,2
1,2,164,noto_sans,26,1,1,1,3
1,2,165,noto_sans,21,1,1,2,3
1,2,165,noto_sans,26,1,1,1,1
1,2,167,noto_sans,20,3,1,3,4
1,2,167,noto_sans,22,3,1,3,2
0,2,168,noto_sans,20,2,1,1,1
0,0,168,noto_sans,28,2,1,1,1
1,0,170,noto_sans,19,1,1,5,2
1,2,170,noto_sans,23,1,0.5,1,4
1,2,172,noto_sans,22,3,1,3,3
1,2,172,noto_sans,27,3,1,1,2
1,2,173,noto_sans,20,2,1,1,1
1,2,173,noto_sans,25,2,1,1,1
1,2,173,noto_sans,28,2,1,1,1
1,2,174,noto_sans,21,3,1,3,3
1,2,174,noto_sans,25,3,0,3,3
1,2,177,noto_sans,20,3,1,3,4
1,2,177,noto_sans,22,3,1,3,4
1,2,177,noto_sans,27,3,1,2,4
1,2,179,noto_sans,19,1,1,1,2
1,2,179,noto_sans,24,1,1,1,3
1,2,180,noto_sans,23,3,0.5,1,2
0,1,181,noto_sans,20,2,1,4,4
0,0,181,noto_sans,27,2,1,5,5
1,0,183,noto_sans,20,1,1,1,4
1,2,183,noto_sans,25,1,0,1,2
0,2,184,noto_sans,23,2,1,2,2
0,0,184,noto_sans,27,2,0.5,1,1
0,0,185,noto_sans,19,1,1,1,3
0,0,185,noto_sans,25,1,1,2,4
1,0,186,noto_sans,24,3,1,1,1
1,2,186,noto_sans,25,3,0.5,1,1
1,2,187,noto_sans,20,3,1,4,5
1,2,187,noto_sans,26,3,1,1,2
0,2,188,noto_sans,23,2,0.5,2,1
0,0,188,noto_sans,25,2,1,3,1
1,0,189,noto_sans,23,1,1,1,1
1,2,189,noto_sans,25,1,1,1,3
1,2,190,noto_sans,20,3,1,4,4
1,2,190,noto_sans,25,3,1,1,5
1,2,190,noto_sans,27,3,1,1,3
1,2,192,noto_sans,26,2,1,1,2
1,2,192,noto_sans,28,2,1,1,1
0,2,196,noto_sans,22,3,0,4,3
0,0,196,noto_sans,27,3,0,3,2
1,0,198,noto_sans,28,2,1,2,5
1,2,200,noto_sans,19,2,1,1,3
1,2,200,noto_sans,25,2,1,1,1
1,2,201,noto_sans,20,3,0.5,2,3
1,2,201,noto_sans,21,3,0.5,2,4
1,2,204,noto_sans,19,2,1,2,4
1,2,204,noto_sans,26,2,1,1,2
1,2,207,noto_sans,20,1,0.5,2,3
1,2,207,noto_sans,25,1,1,1,4
1,2,210,noto_sans,26,3,1,1,3
1,2,210,noto_sans,27,3,1,1,1
1,2,211,noto_sans,23,1,0.5,1,1
1,1,211,noto_sans,25,1,1,1,2
1,2,212,noto_sans,20,1,1,1,2
1,2,212,noto_sans,27,1,1,1,1
1,2,213,noto_sans,25,1,1,1,3
1,2,213,noto_sans,26,1,1,1,3
1,2,214,noto_sans,19,2,1,2,5
1,2,214,noto_sans,21,2,1,2,5
1,1,214,noto_sans,22,2,1,2,5
1,2,214,noto_sans,27,2,1,1,5
1,2,216,noto_sans,19,2,1,2,3
1,2,216,noto_sans,23,2,1,1,3
0,2,218,noto_sans,21,2,1,3,3
0,0,218,noto_sans,27,2,0.5,1,2
1,0,219,noto_sans,21,1,1,2,2
1,2,219,noto_sans,27,1,1,1,3
1,2,220,noto_sans,23,1,1,1,3
1,2,220,noto_sans,27,1,1,1,2
0,2,221,noto_sans,25,2,1,4,5
0,0,221,noto_sans,26,2,1,1,4
1,0,222,noto_sans,19,2,1,2,2
1,2,222,noto_sans,24,2,1,1,1
1,2,223,noto_sans,19,2,1,3,4
0,2,225,noto_sans,21,,1,2,4
0,0,226,noto_sans,24,1,1,2,1
0,0,226,noto_sans,26,1,0.5,1,2
1,0,228,noto_sans,19,1,1,1,3
1,2,228,noto_sans,23,1,0,3,3
0,1,229,noto_sans,19,3,1,1,2
0,0,229,noto_sans,20,3,1,2,2
0,0,229,noto_sans,22,3,1,3,3
0,0,229,noto_sans,26,3,1,1,1
1,0,230,noto_sans,21,1,1,3,2
1,2,230,noto_sans,24,1,1,2,1
1,2,230,noto_sans,25,1,1,1,2
1,2,230,noto_sans,28,1,1,2,2
1,2,231,noto_sans,20,3,0.5,2,2
1,2,231,noto_sans,21,3,0.5,2,3
1,2,231,noto_sans,26,3,1,1,4
1,2,234,noto_sans,21,2,1,1,2
1,2,234,noto_sans,26,2,1,1,1
1,2,235,noto_sans,20,2,1,3,2
1,2,235,noto_sans,21,2,0.5,2,2
1,1,235,noto_sans,23,2,1,1,3
1,2,235,noto_sans,24,2,1,1,1
1,0,238,noto_sans,20,2,1,3,4
1,2,238,noto_sans,22,2,1,3,5
0,2,239,noto_sans,20,2,1,2,1
0,0,239,noto_sans,27,2,1,2,1
1,0,240,noto_sans,22,1,1,2,4
1,2,240,noto_sans,25,1,1,1,1
0,2,242,noto_sans,26,3,0,4,4
0,0,242,noto_sans,27,3,0.5,4,4
1,0,243,noto_sans,22,1,1,3,3
1,1,243,noto_sans,28,1,1,1,2
0,1,245,noto_sans,24,1,1,1,4
0,0,245,noto_sans,26,1,1,1,2
1,0,246,noto_sans,21,2,1,1,1
1,2,246,noto_sans,22,2,1,1,1
1,2,247,noto_sans,19,3,1,1,3
1,2,247,noto_sans,23,3,0,1,3
1,2,248,noto_sans,19,3,1,2,3
1,2,248,noto_sans,28,3,1,1,3
1,2,249,noto_sans,21,2,1,1,2
1,2,249,noto_sans,23,2,1,2,3
1,2,249,noto_sans,28,2,1,1,2
1,2,250,noto_sans,20,3,1,2,3
1,1,250,noto_sans,28,3,1,1,3
1,2,251,noto_sans,23,2,1,2,1
1,2,251,noto_sans,24,2,1,2,3
1,2,252,noto_sans,27,2,1,1,3
1,1,252,noto_sans,28,2,1,1,5
1,2,254,noto_sans,21,3,0.5,2,3
1,2,254,noto_sans,22,3,1,2,3
1,2,254,noto_sans,23,3,1,3,4
1,2,254,noto_sans,24,3,1,1,3
1,2,255,noto_sans,19,3,1,1,2
1,2,255,noto_sans,22,3,1,2,2
0,2,256,noto_sans,23,2,0.5,1,2
0,0,256,noto_sans,25,2,1,1,2
0,0,256,noto_sans,27,2,1,1,3
0,0,256,noto_sans,28,2,1,1,4
1,0,257,noto_sans,23,2,0.5,1,2
1,2,257,noto_sans,24,2,1,1,2
1,2,258,noto_sans,23,1,1,1,2
0,2,259,noto_sans,24,2,0.5,1,1
0,0,259,noto_sans,25,2,1,2,2
1,0,261,noto_sans,19,1,1,2,3
1,2,261,noto_sans,20,1,0.5,2,3
1,2,264,noto_sans,19,3,1,1,3
1,2,264,noto_sans,21,3,1,1,3
1,2,265,noto_sans,23,2,1,1,2
1,2,265,noto_sans,28,2,1,1,3
1,2,267,noto_sans,19,2,1,2,4
1,2,267,noto_sans,23,2,1,1,4
1,2,267,noto_sans,24,2,1,1,5
1,2,267,noto_sans,26,2,1,1,3
1,2,268,noto_sans,24,2,0.5,1,3
1,2,268,noto_sans,25,2,1,1,4
1,2,268,noto_sans,27,2,1,1,2
1,2,270,noto_sans,24,,1,5,5
1,2,271,noto_sans,24,1,1,2,3
1,2,271,noto_sans,25,1,1,3,4
1,2,272,noto_sans,25,2,1,2,4
1,2,272,noto_sans,28,2,1,1,2
1,2,273,noto_sans,20,2,1,3,4
1,2,273,noto_sans,22,2,1,3,3
1,2,275,noto_sans,19,1,1,1,2
1,2,275,noto_sans,25,1,1,1,1
