id_user,font,elo,font_rank
3818,georgia,1526.4499790911073,3
3835,georgia,1458.563278479874,8
3903,georgia,1464.101167331427,5
3896,georgia,1486.1282973705624,5
3910,georgia,1468.3882886120916,6
3909,georgia,1466.6888265261696,5
3911,georgia,1463.4593973882775,5
3916,georgia,1574.2554763917,2
3918,georgia,1557.9274464182429,2
3915,georgia,1498.488694094431,5
3922,georgia,1498.9903202750706,4
3923,georgia,1574.6097688754794,4
3940,georgia,1507.6120838993797,5
3958,georgia,1496.1350289369652,5
3976,georgia,1471.864342407162,6
3978,georgia,1404.6737086893775,7
3962,georgia,1497.3583259429404,3
3991,georgia,1398.8312590490102,7
3995,georgia,1601.3518210978045,1
3993,georgia,1587.5578553040157,2
3997,georgia,1712.433775670632,1
3970,georgia,1656.3585054450693,2
3959,georgia,1566.2959949500648,2
4011,georgia,1533.3338061484303,4
4013,georgia,1498.3155523365133,6
4015,georgia,1550.452029114122,2
4012,georgia,1577.8145462139591,1
4014,georgia,1555.967382138993,3
4022,georgia,1563.6860121580874,2
4026,georgia,1505.1682652941636,6
4027,georgia,1500.615393592696,5
4034,georgia,1433.6879347886554,7
4035,georgia,1354.0152605840592,7
4043,georgia,1352.8741652715848,8
4054,georgia,1410.2046660971264,7
4051,georgia,1417.3340695164634,7
4055,georgia,1463.7935696733382,6
4063,georgia,1542.9689514566728,2
4056,georgia,1518.6422740824532,3
4064,georgia,1519.9910973201424,4
4065,georgia,1511.763234496033,5
4067,georgia,1524.2170953008242,4
4070,georgia,1448.3689665040906,6
4072,georgia,1445.8895819829572,6
4066,georgia,1467.3161037399645,6
4077,georgia,1497.0564925051065,5
4078,georgia,1489.3825569316448,5
4082,georgia,1575.0368331026962,2
4083,georgia,1663.4740469415021,1
4076,georgia,1584.9223085364624,2
4090,georgia,1582.3455826789218,1
4092,georgia,1504.9802773412628,4
4094,georgia,1508.9978289280848,5
4096,georgia,1450.8642513142909,6
4097,georgia,1441.1602255051487,6
4095,georgia,1531.5596555155269,2
4100,georgia,1506.0332975903837,3
4099,georgia,1471.3579291029873,5
4111,georgia,1398.1630966490084,7
2,merriweather,1389.2807490727216,8
2971,merriweather,1395.1301702216422,8
2974,merriweather,1494.8796421111801,4
2975,merriweather,1414.2616305933677,7
2972,merriweather,1497.5151252159446,4
2978,merriweather,1619.4997236678955,2
2982,merriweather,1542.236935779072,3
2987,merriweather,1640.0995684444413,1
2994,merriweather,1727.7827191830074,1
2996,merriweather,1636.121339300536,1
2999,merriweather,1606.9543872814922,1
3000,merriweather,1614.0802428374282,3
3001,merriweather,1510.5624838872936,5
3004,merriweather,1577.9339358975908,3
3005,merriweather,1660.990996991283,2
3006,merriweather,1583.8884787979005,3
612,merriweather,1694.2345537129513,1
3009,merriweather,1587.779333376944,2
3010,merriweather,1520.2831490374529,4
3019,merriweather,1450.8847018566664,6
3024,merriweather,1432.9640518659626,6
3027,merriweather,1373.8363172229756,8
3022,merriweather,1389.5756290716574,7
3021,merriweather,1365.6755601202262,8
3026,merriweather,1336.2194009326995,8
3033,merriweather,1519.276473784874,4
3045,merriweather,1477.1149292248488,5
3038,merriweather,1481.0971362324626,6
3043,merriweather,1464.5196141298677,7
3036,merriweather,1559.53138227312,3
3049,merriweather,1596.3180245361418,2
3041,merriweather,1695.2518234797176,1
3031,merriweather,1719.8355712021184,1
3046,merriweather,1713.9940857734484,1
3032,merriweather,1587.9022992357186,1
3054,merriweather,1680.4903279557393,1
3051,merriweather,1578.9651071987196,1
3070,merriweather,1672.4950665242595,1
3068,merriweather,1607.627439314175,2
3062,merriweather,1697.7817687155655,1
3071,merriweather,1800.5569275688417,1
3077,merriweather,1691.9870466145724,1
3067,merriweather,1596.7094621255105,2
3048,merriweather,1689.6196821536103,1
3079,merriweather,1552.8211591743316,5
3039,merriweather,1534.5522528309868,4
3085,merriweather,1508.232150038285,5
3081,merriweather,1580.9703938720752,4
3086,merriweather,1543.0441114138578,4
3087,merriweather,1684.003100648425,1
3059,merriweather,1691.2755959641613,1
3091,merriweather,1625.3029601165467,1
3063,merriweather,1597.0804574065612,1
3099,merriweather,1649.4372763841732,1
3100,merriweather,1568.5335770484153,2
3093,merriweather,1589.9652404652134,1
3094,merriweather,1574.113334809209,3
3065,merriweather,1513.0524452155958,4
3107,merriweather,1484.4784842119793,5
3095,merriweather,1479.5005840580443,6
3082,merriweather,1617.190079180386,1
3083,merriweather,1662.3048225669074,2
3108,merriweather,1627.2997810116174,1
3109,merriweather,1525.6495111488389,3
3112,merriweather,1472.264292808611,5
3104,merriweather,1454.8259126067223,5
3116,merriweather,1401.9118372047533,8
3119,merriweather,1507.3685056603701,3
3121,merriweather,1529.3829534871422,4
3118,merriweather,1469.8884782983346,6
3122,merriweather,1440.9746419125647,5
3117,merriweather,1453.3709966442161,5
3125,merriweather,1483.929085961864,7
3124,merriweather,1589.0559833725042,2
3096,merriweather,1692.227413711762,1
3127,merriweather,1646.7759645228195,1
3128,merriweather,1602.545582818368,2
3129,merriweather,1543.3791372084552,3
3131,merriweather,1610.25854445518,3
3133,merriweather,1547.035096635638,3
3135,merriweather,1503.3555667329351,5
3138,merriweather,1430.317410320537,6
3140,merriweather,1589.9248365698286,2
3142,merriweather,1500.8563065670573,5
3144,merriweather,1579.7358906290212,3
3150,merriweather,1723.581022329443,1
3155,merriweather,1616.001894979277,2
3158,merriweather,1493.7850686206464,4
3147,merriweather,1571.316318104478,1
3160,merriweather,1528.1785022867903,4
3162,merriweather,1525.7023156769242,4
3163,merriweather,1484.9485474299638,4
3164,merriweather,1525.16018039291,4
3166,merriweather,1454.3514329201194,6
3165,merriweather,1401.3243024132203,7
3170,merriweather,1363.189245863762,8
637,merriweather,1476.402811391996,6
3172,merriweather,1614.019687487184,1
3173,merriweather,1608.6069139300155,1
3175,merriweather,1576.2635875889976,2
3345,merriweather,1482.5360536228072,5
3335,merriweather,1636.1288816927881,1
3370,merriweather,1578.5225870759198,2
3332,merriweather,1473.8903952667506,5
3397,merriweather,1575.0788288727879,1
3388,merriweather,1562.5901161632746,3
3346,merriweather,1651.8303446640252,1
3408,merriweather,1719.4982667221923,1
3384,merriweather,1613.7061736529774,2
3415,merriweather,1520.9501389723125,4
3394,merriweather,1447.992247979593,7
3379,merriweather,1422.8656363656535,7
3366,merriweather,1420.730425911824,7
3380,merriweather,1418.48053355538,6
3393,merriweather,1579.2380398809323,2
3434,merriweather,1568.756476925646,2
3351,merriweather,1576.0525556098994,2
3424,merriweather,1699.2069216113214,1
3436,merriweather,1547.9159151035944,3
3400,merriweather,1483.6572310075014,5
3422,merriweather,1457.2019250951764,6
3429,merriweather,1440.2696031315302,7
3437,merriweather,1544.7357605090767,3
3447,merriweather,1474.5544508879636,6
3356,merriweather,1452.4326703351448,6
3377,merriweather,1405.5191750899335,7
3459,merriweather,1391.2720059544922,8
3451,merriweather,1349.6255809735203,8
3460,merriweather,1375.6190187598927,7
3396,merriweather,1436.6631914312613,6
3442,merriweather,1438.7367137289446,8
3343,merriweather,1366.2211991821184,8
3463,merriweather,1454.6800052917033,6
3454,merriweather,1376.1744463586147,8
3445,merriweather,1424.3790146116492,8
3458,merriweather,1587.2082573864602,1
3439,merriweather,1609.7812986532167,1
3471,merriweather,1527.8430552697887,2
3470,merriweather,1471.1286491607163,5
3468,merriweather,1628.6248411375332,1
3477,merriweather,1663.895611593497,1
3421,merriweather,1619.3802727560171,2
3443,merriweather,1605.6050663064102,2
3362,merriweather,1538.1864036865848,3
3488,merriweather,1528.7508973883314,4
3480,merriweather,1476.2070051754167,5
3490,merriweather,1530.6600155123772,4
3446,merriweather,1581.709160080516,2
3485,merriweather,1582.8613229869916,1
3486,merriweather,1502.387751632387,4
3491,merriweather,1546.9652624093187,3
3481,merriweather,1531.2727152857683,4
3489,merriweather,1517.2378275700978,4
3374,merriweather,1506.9088788510558,4
3504,merriweather,1483.120781192484,4
3474,merriweather,1527.1408602432239,2
3414,merriweather,1635.2319316702215,1
3475,merriweather,1593.017946638276,1
3509,merriweather,1690.5663976081398,1
3373,merriweather,1626.7923850001607,1
3508,merriweather,1699.3285263247396,1
3514,merriweather,1678.9914183181372,1
3510,merriweather,1660.2126792036736,1
3515,merriweather,1623.8642470898517,1
3519,merriweather,1565.2799120440673,4
3472,merriweather,1601.5121681795847,2
3494,merriweather,1566.9621644024253,2
3523,merriweather,1541.1966523781332,4
3464,merriweather,1600.2734994412215,2
3501,merriweather,1556.4914496841957,2
3493,merriweather,1471.7680051880666,5
3520,merriweather,1618.2709756036793,2
3524,merriweather,1608.7427104640346,2
3521,merriweather,1547.693998467044,3
3478,merriweather,1462.9371972693775,7
3528,merriweather,1432.8759755825051,8
3531,merriweather,1418.4138610231473,8
3527,merriweather,1344.797707513291,8
3526,merriweather,1490.081345414418,5
3506,merriweather,1530.512106548476,4
3538,merriweather,1571.2834071709888,2
3530,merriweather,1670.0519471757063,1
3498,merriweather,1556.9010691783258,3
3534,merriweather,1454.511659709948,6
3354,merriweather,1496.9134714867932,5
3540,merriweather,1503.20423627566,4
3539,merriweather,1431.1287573719635,8
3536,merriweather,1556.241965506047,2
3363,merriweather,1535.2455426406086,2
3543,merriweather,1643.1905296137563,1
3544,merriweather,1673.8814386805798,1
3547,merriweather,1601.1347343799976,1
3545,merriweather,1596.2471161375931,2
3541,merriweather,1724.813724437802,1
3546,merriweather,1633.6611364755988,1
3548,merriweather,1539.2712285575756,3
3533,merriweather,1560.758126126513,2
3499,merriweather,1495.5133891095227,4
3552,merriweather,1600.6216280822373,2
3550,merriweather,1746.6295010704412,1
3553,merriweather,1700.422837624408,1
3549,merriweather,1617.0167956634316,2
3561,merriweather,1742.2781403844442,1
3551,merriweather,1627.8810014218022,1
3569,merriweather,1690.2727999841704,1
3513,merriweather,1623.3735731757606,2
3574,merriweather,1612.0987820148807,1
3575,merriweather,1596.5543058362773,2
689,merriweather,1546.6759586002186,3
3582,merriweather,1483.2974901551308,5
3584,merriweather,1437.6247125109746,6
3580,merriweather,1366.409155671308,7
3588,merriweather,1493.0464337241863,4
3581,merriweather,1464.664737612586,5
3591,merriweather,1579.6716137388669,2
3590,merriweather,1652.3629718212346,1
3589,merriweather,1602.1512515871493,2
3593,merriweather,1508.1846031154998,3
3592,merriweather,1494.0587310415842,3
3595,merriweather,1605.313731210273,3
3598,merriweather,1560.9580718525972,3
3600,merriweather,1536.4635776813775,3
3602,merriweather,1509.241687525894,4
3610,merriweather,1521.7068890997048,4
3604,merriweather,1589.1493584526113,2
3615,merriweather,1586.9627634770538,3
3614,merriweather,1698.5553482350238,1
3596,merriweather,1595.9402667590505,2
3613,merriweather,1690.0596850767074,1
3611,merriweather,1636.8721930587396,2
3616,merriweather,1730.1670005823305,1
3620,merriweather,1628.46753591263,1
3606,merriweather,1574.1148513161895,2
3618,merriweather,1545.0784528212112,2
3622,merriweather,1510.8925462284292,4
3619,merriweather,1455.952546732594,6
3626,merriweather,1392.5544972932782,8
3630,merriweather,1585.5300883501916,1
3628,merriweather,1593.173102300796,2
3633,merriweather,1552.063494815424,1
3632,merriweather,1592.0256809570606,1
3636,merriweather,1564.0691994281224,2
3646,merriweather,1484.0350576059955,6
3642,merriweather,1426.4137016156253,8
3648,merriweather,1489.993440193522,5
3643,merriweather,1611.1123931519296,2
3647,merriweather,1618.8790505057789,1
3645,merriweather,1629.2907440683573,2
3625,merriweather,1624.366450659856,2
3652,merriweather,1613.7099832592407,3
3641,merriweather,1537.3311098229808,4
3650,merriweather,1495.7459494205998,5
3653,merriweather,1467.8346306028293,5
3657,merriweather,1468.9947421272354,6
3661,merriweather,1566.984180266546,2
3662,merriweather,1530.3598005822062,3
3656,merriweather,1574.8598003529567,2
3644,merriweather,1486.905900717083,4
3664,merriweather,1439.590440478817,5
3658,merriweather,1598.8535844660237,1
3665,merriweather,1635.8654632392406,1
3666,merriweather,1638.2683232589252,1
3669,merriweather,1602.3743730146446,2
3663,merriweather,1564.561981395816,3
3676,merriweather,1613.8832913344781,3
3673,merriweather,1560.6772084308557,4
3671,merriweather,1629.1535004028303,2
3681,merriweather,1544.0398353515743,3
3685,merriweather,1507.1830662194056,4
3682,merriweather,1650.120180752044,2
3688,merriweather,1673.9536395646278,1
3683,merriweather,1762.6784929376922,1
3690,merriweather,1733.581435902442,1
3689,merriweather,1586.6608999571881,2
3695,merriweather,1621.8983262951388,1
3696,merriweather,1647.294967543954,1
3697,merriweather,1575.2765006663851,2
3704,merriweather,1664.3588716078007,1
3705,merriweather,1573.355613858721,2
3706,merriweather,1534.161018526502,3
3707,merriweather,1455.5993770086816,6
3712,merriweather,1473.121402513171,5
3713,merriweather,1413.796114113645,7
3731,merriweather,1407.7572618198562,7
3748,merriweather,1421.2916858132717,6
3739,merriweather,1544.8649988314082,4
3745,merriweather,1658.2641300941052,1
3749,merriweather,1695.5918861802045,1
3761,merriweather,1613.7716187167669,2
3732,merriweather,1553.5914069200408,4
3762,merriweather,1483.5748334611735,6
3744,merriweather,1645.4053611528132,1
3774,merriweather,1661.2386981353634,1
3769,merriweather,1681.3648365182992,1
3736,merriweather,1560.9160168693616,2
3771,merriweather,1660.7329398635516,1
3747,merriweather,1745.182708720066,1
3738,merriweather,1669.300946409812,1
3756,merriweather,1547.8984197366603,4
3775,merriweather,1623.126177100505,1
3750,merriweather,1672.0961763908672,1
3746,merriweather,1622.9443571665963,2
3777,merriweather,1744.0843731134858,1
3768,merriweather,1664.456510636635,1
3755,merriweather,1690.5641951031826,1
3780,merriweather,1618.5336230402343,1
3741,merriweather,1596.8910638679595,1
3795,merriweather,1587.782089436462,2
3799,merriweather,1549.140357011529,2
3791,merriweather,1515.8405045772502,5
3727,merriweather,1669.2066260121985,1
3735,merriweather,1592.220299034607,3
3806,merriweather,1654.6532088654099,1
3803,merriweather,1564.8798505494503,2
3772,merriweather,1603.1323518486945,1
3808,merriweather,1519.2854650507757,3
3810,merriweather,1448.5453597555831,7
3804,merriweather,1647.4374894924356,2
3773,merriweather,1636.8130802819317,2
3814,merriweather,1591.8296081607612,1
3767,merriweather,1534.4356316088956,3
3822,merriweather,1593.319573279221,1
3817,merriweather,1704.9463162313543,1
3778,merriweather,1703.5800424282622,1
3827,merriweather,1728.7479825608514,1
3823,merriweather,1780.3578833317908,1
3836,merriweather,1686.8161002334193,1
3844,merriweather,1560.855203240603,2
3838,merriweather,1601.2020453450527,2
3831,merriweather,1505.7032085096216,5
3833,merriweather,1537.0676250321742,3
3842,merriweather,1493.418521654862,5
3819,merriweather,1451.3607559452207,6
3846,merriweather,1451.7630834583792,6
3841,merriweather,1547.7232749838874,2
3854,merriweather,1506.901971480218,4
3848,merriweather,1574.238021489689,2
3843,merriweather,1522.864682140659,3
3851,merriweather,1483.0844073305507,4
505,merriweather,1470.5142855248928,6
3856,merriweather,1613.1965862475533,1
3834,merriweather,1711.113040677219,1
3850,merriweather,1765.3616924124285,1
3862,merriweather,1657.532677607551,1
3860,merriweather,1599.2915569683369,2
3864,merriweather,1612.1741792080538,2
3857,merriweather,1528.2262697006117,4
3867,merriweather,1501.6492623507606,4
3869,merriweather,1440.9059678438023,8
3855,merriweather,1477.5619138633344,5
3872,merriweather,1390.5440363679268,8
3853,merriweather,1383.8303086302012,7
3873,merriweather,1430.3710981232462,7
3876,merriweather,1553.2614140696433,2
3870,merriweather,1549.1685720784747,3
3871,merriweather,1497.3179867617282,5
3880,merriweather,1516.0648960390997,5
3881,merriweather,1658.0833421513812,1
3740,merriweather,1640.7452241348853,2
3878,merriweather,1723.5017416211206,1
3877,merriweather,1710.5596471300435,2
3888,merriweather,1711.940973571951,2
3887,merriweather,1572.9179815564155,3
3886,merriweather,1596.2603255696679,3
3884,merriweather,1637.01686625072,2
3893,merriweather,1574.6855285227539,3
3891,merriweather,1549.2044646519232,3
3890,merriweather,1647.3045708310556,1
3845,merriweather,1591.7147381209631,1
3861,merriweather,1607.412862294757,2
3776,merriweather,1720.2840753376283,1
3905,merriweather,1639.5847460092805,1
3901,merriweather,1555.3701631920092,2
3904,merriweather,1663.658460122589,1
3906,merriweather,1713.0218099380231,1
3818,merriweather,1723.7288459804608,1
3835,merriweather,1655.7107497778504,1
3903,merriweather,1564.1767701970828,2
3896,merriweather,1586.9883128623753,1
3910,merriweather,1632.1108244968004,1
3909,merriweather,1615.646807097042,2
3911,merriweather,1656.898825965624,2
3916,merriweather,1558.6168392027867,3
3918,merriweather,1501.129251304785,4
3915,merriweather,1508.724488547973,4
3922,merriweather,1634.7547722432885,1
3923,merriweather,1594.40461484021,1
3940,merriweather,1670.3256987290358,1
3958,merriweather,1602.0707273489065,1
3976,merriweather,1559.5354689467072,2
3978,merriweather,1545.0642201870883,3
3962,merriweather,1485.389087523139,4
3991,merriweather,1504.0622384921069,4
3995,merriweather,1465.680785816813,7
3993,merriweather,1472.1619102701618,6
3997,merriweather,1468.7612991001818,5
3970,merriweather,1690.3470081677103,1
3959,merriweather,1760.7766873049384,1
4011,merriweather,1684.7472973525214,1
4013,merriweather,1589.7441939988796,2
4015,merriweather,1500.1370758463845,4
4012,merriweather,1444.7767292686276,7
4014,merriweather,1579.273508766964,2
4022,merriweather,1512.4748915525613,5
4026,merriweather,1588.6367260156094,1
4027,merriweather,1611.1893349058282,1
4034,merriweather,1633.4109399844415,1
4035,merriweather,1596.0333894682606,2
4043,merriweather,1516.9109903641584,6
4054,merriweather,1485.2582366790136,5
4051,merriweather,1642.9167729342958,1
4055,merriweather,1538.5324354113422,3
4063,merriweather,1503.3928351939196,4
4056,merriweather,1489.8704223535394,5
4064,merriweather,1653.9998823550184,1
4065,merriweather,1599.052804389567,2
4067,merriweather,1599.87952438414,2
4070,merriweather,1689.821048221797,1
4072,merriweather,1763.7994474296527,1
4066,merriweather,1742.843619133942,1
4077,merriweather,1646.1886260347926,1
4078,merriweather,1688.2701660464297,1
4082,merriweather,1620.1581036032835,1
4083,merriweather,1568.987717611056,2
4076,merriweather,1609.6840923386933,1
4090,merriweather,1534.1005629296073,4
4092,merriweather,1511.3540922124905,3
4094,merriweather,1513.8780817081372,4
4096,merriweather,1551.6258981676287,2
4097,merriweather,1645.290304938963,1
4095,merriweather,1626.7390473857115,1
4100,merriweather,1647.7618792300032,1
4099,merriweather,1623.704948399388,1
4111,merriweather,1635.3763763577135,1
2,open_sans,1438.9895597411273,7
2971,open_sans,1556.2715274389848,2
2974,open_sans,1551.9352831687552,2
2975,open_sans,1577.7611454432788,2
2972,open_sans,1622.395042807198,2
2978,open_sans,1521.760229750153,4
2982,open_sans,1447.2964888849758,7
2987,open_sans,1568.1803013258832,2
2994,open_sans,1532.6600479552058,3
2996,open_sans,1510.996910107991,4
2999,open_sans,1552.7954884457345,2
3000,open_sans,1645.6363640191787,1
3001,open_sans,1625.3851831458016,1
3004,open_sans,1582.6516984240568,2
3005,open_sans,1671.2940984976692,1
3006,open_sans,1624.0343096182914,2
612,open_sans,1617.7301768119905,3
3009,open_sans,1572.2536951281852,3
3010,open_sans,1571.7778229966966,3
3019,open_sans,1545.5829194314817,4
3024,open_sans,1708.342803826838,1
3027,open_sans,1628.4572048281104,1
3022,open_sans,1717.3244734300076,1
3021,open_sans,1727.01763282751,1
3026,open_sans,1634.954985987367,1
3033,open_sans,1598.0914196266867,1
3045,open_sans,1541.1152277744684,3
3038,open_sans,1461.219213147905,7
3043,open_sans,1605.709773380144,1
3036,open_sans,1563.1393316943352,2
3049,open_sans,1582.3738509856466,3
3041,open_sans,1591.1939072115592,3
3031,open_sans,1569.123350550868,3
3046,open_sans,1561.3679926926823,3
3032,open_sans,1527.6781414539003,5
3054,open_sans,1521.370868428935,3
3051,open_sans,1564.3672075885675,3
3070,open_sans,1617.1875507514183,2
3068,open_sans,1551.9220069725086,3
3062,open_sans,1534.9533436017296,4
3071,open_sans,1526.4762142307395,4
3077,open_sans,1442.532219988124,6
3067,open_sans,1475.4060293814923,6
3048,open_sans,1505.686734163421,3
3079,open_sans,1630.7966271685873,1
3039,open_sans,1629.3813846619748,2
3085,open_sans,1566.309894877295,3
3081,open_sans,1441.723915321865,5
3086,open_sans,1410.0150666218742,6
3087,open_sans,1369.938190129181,7
3059,open_sans,1413.9294797655843,6
3091,open_sans,1614.9586659336953,2
3063,open_sans,1525.8943229530223,2
3099,open_sans,1631.423200316541,2
3100,open_sans,1554.9610112833284,3
3093,open_sans,1542.6524604241051,4
3094,open_sans,1506.8431952178798,5
3065,open_sans,1418.349150262534,7
3107,open_sans,1586.779228720144,2
3095,open_sans,1552.7750206025082,3
3082,open_sans,1542.2928543175628,3
3083,open_sans,1529.4618819485177,3
3108,open_sans,1523.4840802527226,4
3109,open_sans,1473.2363550169998,6
3112,open_sans,1459.2915474392341,6
3104,open_sans,1432.8889562866977,8
3116,open_sans,1493.626564274996,3
3119,open_sans,1469.3453413340862,5
3121,open_sans,1552.7157326561696,3
3118,open_sans,1637.461470948983,2
3122,open_sans,1648.6658293961993,2
3117,open_sans,1579.4705552508483,3
3125,open_sans,1518.0531905596927,4
3124,open_sans,1494.3509534411664,5
3096,open_sans,1552.0559131706793,3
3127,open_sans,1473.7164944321019,6
3128,open_sans,1650.3850499535263,1
3129,open_sans,1669.1282609445625,1
3131,open_sans,1639.8998283163303,2
3133,open_sans,1680.4162237774196,2
3135,open_sans,1658.505220708492,1
3138,open_sans,1602.3272362116938,2
3140,open_sans,1563.1580768438143,3
3142,open_sans,1520.875992409228,4
3144,open_sans,1600.183431596209,1
3150,open_sans,1632.4959113722737,2
3155,open_sans,1737.5611003843785,1
3158,open_sans,1644.130944173038,1
3147,open_sans,1552.8739791287612,2
3160,open_sans,1579.8163396163636,2
3162,open_sans,1514.1078666491321,5
3163,open_sans,1455.579814300811,7
3164,open_sans,1415.089665151014,8
3166,open_sans,1399.6966766229007,8
3165,open_sans,1434.4157695842296,6
3170,open_sans,1501.8084818478562,4
637,open_sans,1525.2684326334436,3
3172,open_sans,1519.1197404039426,4
3173,open_sans,1475.2644152875334,6
3175,open_sans,1458.1606774797506,6
3345,open_sans,1438.9958705645086,8
3335,open_sans,1419.925507775591,7
3370,open_sans,1495.2572068012296,5
3332,open_sans,1440.0859055089604,8
3397,open_sans,1436.3187573222774,7
3388,open_sans,1581.8144560879289,2
3346,open_sans,1580.061648630126,3
3408,open_sans,1623.980124995992,2
3384,open_sans,1527.6634450479792,4
3415,open_sans,1657.6003740043755,1
3394,open_sans,1577.8469114068,1
3379,open_sans,1497.3670604622648,5
3366,open_sans,1617.6341507821887,1
3380,open_sans,1589.5704438738849,2
3393,open_sans,1622.9541236895705,1
3434,open_sans,1695.3906939474587,1
3351,open_sans,1573.8680937992958,3
3424,open_sans,1560.241149703802,2
3436,open_sans,1520.355904728695,4
3400,open_sans,1653.466655686981,1
3422,open_sans,1600.426512380935,1
3429,open_sans,1576.9349350196717,1
3437,open_sans,1552.2893461505191,2
3447,open_sans,1538.7624535671653,3
3356,open_sans,1664.4446271971808,1
3377,open_sans,1587.2621233214436,2
3459,open_sans,1543.5941013098177,2
3451,open_sans,1681.869823030832,1
3460,open_sans,1700.8044801991016,1
3396,open_sans,1623.3696282331598,1
3442,open_sans,1569.0922336674869,2
3343,open_sans,1577.465537655612,3
3463,open_sans,1561.6945450519227,2
3454,open_sans,1498.7970570928624,5
3445,open_sans,1426.8122688214805,7
3458,open_sans,1467.0352747104846,6
3439,open_sans,1439.1209741363355,8
3471,open_sans,1447.0544477088542,7
3470,open_sans,1477.7616994934097,4
3468,open_sans,1503.931824944581,5
3477,open_sans,1463.3166132755555,6
3421,open_sans,1510.52578183809,5
3443,open_sans,1456.767763820839,6
3362,open_sans,1559.7802577126263,2
3488,open_sans,1563.165353632428,3
3480,open_sans,1472.7407125485386,6
3490,open_sans,1483.2429242854073,5
3446,open_sans,1452.824514401638,6
3485,open_sans,1498.0136419119935,5
3486,open_sans,1469.3752154108718,7
3491,open_sans,1418.4972354858016,7
3481,open_sans,1402.5075066021443,8
3489,open_sans,1437.7851654182894,7
3374,open_sans,1405.484935046299,8
3504,open_sans,1422.4408210481213,8
3474,open_sans,1503.7754287553694,4
3414,open_sans,1547.5591415617716,2
3475,open_sans,1447.551927939756,7
3509,open_sans,1470.3088805792627,4
3373,open_sans,1525.9339913526435,4
3508,open_sans,1544.2363631148473,3
3514,open_sans,1590.3142152014427,2
3510,open_sans,1624.263081934384,3
3515,open_sans,1580.5637806059729,3
3519,open_sans,1606.2985852845486,1
3472,open_sans,1537.6029675593265,4
3494,open_sans,1496.8224804116621,5
3523,open_sans,1449.122178559586,6
3464,open_sans,1434.5004357046164,6
3501,open_sans,1536.8452663185278,4
3493,open_sans,1534.413208374178,3
3520,open_sans,1531.2178895373017,4
3524,open_sans,1569.0583951753533,3
3521,open_sans,1498.2889516862458,5
3478,open_sans,1483.6531176741232,6
3528,open_sans,1611.198094294187,1
3531,open_sans,1567.590819601515,1
3527,open_sans,1670.2838518062924,1
3526,open_sans,1629.9488000378897,1
3506,open_sans,1547.5280523818747,3
3538,open_sans,1524.6868155979212,4
3530,open_sans,1575.6812699758264,3
3498,open_sans,1572.3305925896948,1
3534,open_sans,1528.0900479973245,3
3354,open_sans,1578.070903644795,2
3540,open_sans,1685.7244381540274,1
3539,open_sans,1647.8138637791794,1
3536,open_sans,1558.3031902083585,1
3363,open_sans,1486.0444875733776,5
3543,open_sans,1485.1679876076846,4
3544,open_sans,1506.5531689243612,4
3547,open_sans,1438.1307247205,6
3545,open_sans,1440.3654716752521,6
3541,open_sans,1422.9074866756407,6
3546,open_sans,1520.5235702718126,4
3548,open_sans,1448.3196707238535,7
3533,open_sans,1524.6951818776176,4
3499,open_sans,1505.436394631777,3
3552,open_sans,1450.8490758136713,6
3550,open_sans,1480.9634036143375,5
3553,open_sans,1434.8056832734403,5
3549,open_sans,1407.4678067242185,7
3561,open_sans,1450.453995592562,5
3551,open_sans,1411.2335211785623,8
3569,open_sans,1465.5464354384856,4
3513,open_sans,1475.30021825398,5
3574,open_sans,1537.649506763304,2
3575,open_sans,1442.4952698912589,7
689,open_sans,1419.6932643749192,6
3582,open_sans,1462.8222294619263,6
3584,open_sans,1476.7670059600941,4
3580,open_sans,1453.13492626575,5
3588,open_sans,1395.7732216328986,7
3581,open_sans,1448.2529621720898,6
3591,open_sans,1413.743740886893,7
3590,open_sans,1437.3282561127166,6
3589,open_sans,1503.2594689480597,4
3593,open_sans,1648.1981032218307,2
3592,open_sans,1661.3624693541185,2
3595,open_sans,1669.2620624920996,2
3598,open_sans,1716.0405320700347,2
3600,open_sans,1688.9071593066678,2
3602,open_sans,1566.4649885110919,2
3610,open_sans,1591.4383982560423,2
3604,open_sans,1556.0452691611997,3
3615,open_sans,1548.4342034370172,4
3614,open_sans,1543.4121102115357,3
3596,open_sans,1515.9913898767102,4
3613,open_sans,1526.8444310832576,3
3611,open_sans,1496.3177295459152,4
3616,open_sans,1539.8095419128704,3
3620,open_sans,1500.7423021326283,4
3606,open_sans,1422.9171821426648,8
3618,open_sans,1429.8518417584553,7
3622,open_sans,1424.5042825721755,5
3619,open_sans,1447.9313946260704,7
3626,open_sans,1562.2912278745034,3
3630,open_sans,1573.425002863497,2
3628,open_sans,1629.6024962392987,1
3633,open_sans,1529.7132703619386,3
3632,open_sans,1448.9685403499595,8
3636,open_sans,1485.1292940745032,5
3646,open_sans,1488.4384144969608,4
3642,open_sans,1475.3292066591355,5
3648,open_sans,1542.2215627155335,2
3643,open_sans,1555.1273616589503,3
3647,open_sans,1566.0592380179123,3
3645,open_sans,1607.4131069318423,3
3625,open_sans,1610.330680494999,3
3652,open_sans,1676.3861251471722,2
3641,open_sans,1539.1209693767098,3
3650,open_sans,1544.0482616752727,3
3653,open_sans,1567.5116819642067,3
3657,open_sans,1484.5325791796583,5
3661,open_sans,1538.9319719292496,4
